year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,5,AA,"American Airlines Inc.",MIA,"Miami, FL: Miami International",4075,745,246,31,186,1,281,67,13,57052,19739,3117,10316,25,23855
2019,5,AA,"American Airlines Inc.",MKE,"Milwaukee, WI: General Mitchell International",173,40,15,2,2,0,21,7,0,2513,775,347,86,0,1305
2019,5,AA,"American Airlines Inc.",MSP,"Minneapolis, MN: Minneapolis-St Paul International",578,151,50,5,27,0,69,17,0,9606,2851,585,956,0,5214
2019,5,AA,"American Airlines Inc.",MSY,"New Orleans, LA: Louis Armstrong New Orleans International",638,208,55,9,48,0,96,18,0,13756,3374,1197,2811,5,6369
2019,5,AA,"American Airlines Inc.",MYR,"Myrtle Beach, SC: Myrtle Beach International",76,21,8,0,1,0,12,2,0,1429,559,17,57,0,796
2019,5,AA,"American Airlines Inc.",OAK,"Oakland, CA: Metropolitan Oakland International",69,17,5,0,5,0,7,1,0,671,159,0,133,0,379
2019,5,AA,"American Airlines Inc.",OGG,"Kahului, HI: Kahului Airport",162,37,12,2,14,0,9,2,0,4791,2181,286,589,0,1735
2019,5,AA,"American Airlines Inc.",OKC,"Oklahoma City, OK: Will Rogers World",212,72,26,4,17,0,26,19,0,4564,1293,331,1080,0,1860
2019,5,AA,"American Airlines Inc.",OMA,"Omaha, NE: Eppley Airfield",167,43,17,5,6,0,15,9,0,3563,1507,487,195,0,1374
2019,5,AA,"American Airlines Inc.",ONT,"Ontario, CA: Ontario International",288,91,27,4,18,0,42,8,0,5702,1408,471,854,0,2969
2019,5,AA,"American Airlines Inc.",ORD,"Chicago, IL: Chicago O'Hare International",5485,1296,298,58,473,2,464,134,20,99404,24129,8580,31606,125,34964
2019,5,AA,"American Airlines Inc.",ORF,"Norfolk, VA: Norfolk International",157,48,15,2,7,0,23,6,1,2725,840,206,228,0,1451
2019,5,AA,"American Airlines Inc.",PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",397,100,34,4,21,0,41,9,2,7971,2813,530,1006,5,3617
2019,5,AA,"American Airlines Inc.",PDX,"Portland, OR: Portland International",306,79,29,4,12,0,34,9,0,4624,1592,323,443,0,2266
2019,5,AA,"American Airlines Inc.",PHL,"Philadelphia, PA: Philadelphia International",4404,1070,311,38,350,3,369,161,8,84012,28946,3909,18149,137,32871
2019,5,AA,"American Airlines Inc.",PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4771,1031,316,28,265,0,422,87,9,71614,23455,3146,9211,6,35796
2019,5,AA,"American Airlines Inc.",PIT,"Pittsburgh, PA: Pittsburgh International",604,152,51,11,25,0,65,9,1,10257,3294,1093,897,0,4973
2019,5,AA,"American Airlines Inc.",PNS,"Pensacola, FL: Pensacola International",60,19,5,2,3,0,8,4,0,1217,265,325,166,0,461
2019,5,AA,"American Airlines Inc.",PSP,"Palm Springs, CA: Palm Springs International",99,32,9,2,13,0,8,3,0,1653,436,99,501,0,617
2019,5,AA,"American Airlines Inc.",PVD,"Providence, RI: Theodore Francis Green State",209,52,21,1,4,0,26,2,0,3144,1014,84,193,0,1853
2019,5,AA,"American Airlines Inc.",PWM,"Portland, ME: Portland International Jetport",87,16,5,1,4,0,6,1,0,849,170,140,233,0,306
2019,5,AA,"American Airlines Inc.",RDU,"Raleigh/Durham, NC: Raleigh-Durham International",976,270,104,9,52,0,105,38,1,16935,5542,714,2139,0,8540
2019,5,AA,"American Airlines Inc.",RIC,"Richmond, VA: Richmond International",222,54,21,2,8,0,23,5,0,3337,903,217,345,0,1872
2019,5,AA,"American Airlines Inc.",RNO,"Reno, NV: Reno/Tahoe International",180,48,18,4,8,0,18,4,0,2759,802,315,417,0,1225
2019,5,AA,"American Airlines Inc.",ROC,"Rochester, NY: Greater Rochester International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,5,AA,"American Airlines Inc.",RSW,"Fort Myers, FL: Southwest Florida International",462,105,38,6,23,0,38,11,1,6327,1963,627,954,0,2783
2019,5,AA,"American Airlines Inc.",SAN,"San Diego, CA: San Diego International",785,249,74,11,83,1,81,22,4,13574,3697,1166,2872,48,5791
2019,5,AA,"American Airlines Inc.",SAT,"San Antonio, TX: San Antonio International",727,217,69,14,51,0,83,23,1,14226,4596,1667,2293,0,5670
2019,5,AA,"American Airlines Inc.",SAV,"Savannah, GA: Savannah/Hilton Head International",173,56,21,4,12,0,19,4,0,3299,1047,432,359,0,1461
2019,5,AA,"American Airlines Inc.",SBA,"Santa Barbara, CA: Santa Barbara Municipal",2,2,0,0,0,0,2,0,0,409,78,0,20,0,311
2019,5,AA,"American Airlines Inc.",SDF,"Louisville, KY: Louisville Muhammad Ali International",131,32,13,2,6,0,12,2,1,2152,773,263,235,0,881
2019,5,AA,"American Airlines Inc.",SEA,"Seattle, WA: Seattle/Tacoma International",690,239,77,15,58,0,89,18,2,14606,4822,1454,2585,15,5730
2019,5,AA,"American Airlines Inc.",SFO,"San Francisco, CA: San Francisco International",1176,426,104,14,188,1,119,31,4,30232,8475,1722,9957,57,10021
2019,5,AA,"American Airlines Inc.",SJC,"San Jose, CA: Norman Y. Mineta San Jose International",302,86,30,3,19,0,34,2,0,5488,2087,144,962,5,2290
2019,5,AA,"American Airlines Inc.",SJU,"San Juan, PR: Luis Munoz Marin International",365,71,37,4,13,0,16,1,2,4556,2423,493,550,0,1090
2019,5,AA,"American Airlines Inc.",SLC,"Salt Lake City, UT: Salt Lake City International",378,123,45,5,26,0,46,13,1,7364,2744,504,1082,0,3034
2019,5,AA,"American Airlines Inc.",SMF,"Sacramento, CA: Sacramento International",363,110,34,6,17,0,53,9,0,7814,2138,1396,568,0,3712
2019,5,AA,"American Airlines Inc.",SNA,"Santa Ana, CA: John Wayne Airport-Orange County",551,149,47,8,49,0,45,16,0,9080,2276,1173,1901,16,3714
2019,5,AA,"American Airlines Inc.",SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",35,9,3,0,4,0,2,0,0,646,149,0,151,0,346
2019,5,AA,"American Airlines Inc.",STL,"St. Louis, MO: St Louis Lambert International",636,176,68,5,41,0,62,28,3,11743,4182,588,1940,0,5033
2019,5,AA,"American Airlines Inc.",STT,"Charlotte Amalie, VI: Cyril E King",123,9,5,0,2,0,3,0,0,621,400,0,38,0,183
2019,5,AA,"American Airlines Inc.",STX,"Christiansted, VI: Henry E. Rohlsen",66,8,3,0,1,1,2,0,1,678,141,42,15,71,409
2019,5,AA,"American Airlines Inc.",SYR,"Syracuse, NY: Syracuse Hancock International",128,34,9,0,8,0,16,2,0,2195,571,75,373,0,1176
2019,5,AA,"American Airlines Inc.",TPA,"Tampa, FL: Tampa International",1117,297,109,15,65,0,107,39,2,19741,6926,1913,2846,5,8051
2019,5,AA,"American Airlines Inc.",TUL,"Tulsa, OK: Tulsa International",276,106,45,6,18,0,36,18,1,6990,2516,459,753,0,3262
2019,5,AA,"American Airlines Inc.",TUS,"Tucson, AZ: Tucson International",309,92,26,6,29,0,31,13,0,5893,1154,804,1333,0,2602
2019,5,AA,"American Airlines Inc.",VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",132,44,15,2,12,0,15,7,0,2988,851,291,501,0,1345
2019,5,AA,"American Airlines Inc.",XNA,"Fayetteville, AR: Northwest Arkansas Regional",59,19,10,0,2,0,7,3,0,1623,810,6,117,0,690
2019,4,AA,"American Airlines Inc.",ABQ,"Albuquerque, NM: Albuquerque International Sunport",146,30,14,3,3,0,11,6,0,1424,659,94,92,0,579
2019,4,AA,"American Airlines Inc.",AGS,"Augusta, GA: Augusta Regional at Bush Field",5,3,1,0,2,0,0,0,0,194,23,0,171,0,0
2019,4,AA,"American Airlines Inc.",ALB,"Albany, NY: Albany International",61,23,10,0,3,0,10,2,0,1352,428,12,74,0,838
2019,4,AA,"American Airlines Inc.",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",921,222,74,8,64,1,75,22,1,13732,5479,492,2672,64,5025
2019,4,AA,"American Airlines Inc.",AUS,"Austin, TX: Austin - Bergstrom International",917,214,79,9,54,1,71,34,1,12903,4279,943,2356,40,5285
2019,4,AA,"American Airlines Inc.",BDL,"Hartford, CT: Bradley International",364,74,26,4,13,0,31,12,0,4794,1414,374,680,0,2326
2019,4,AA,"American Airlines Inc.",BNA,"Nashville, TN: Nashville International",541,134,58,6,17,0,53,19,1,9193,3771,694,598,0,4130
2019,4,AA,"American Airlines Inc.",BOI,"Boise, ID: Boise Air Terminal",87,12,6,0,2,0,4,1,0,1370,831,0,99,0,440
2019,4,AA,"American Airlines Inc.",BOS,"Boston, MA: Logan International",2311,545,128,16,234,1,166,66,3,34277,8517,1071,12240,38,12411
2019,4,AA,"American Airlines Inc.",BUF,"Buffalo, NY: Buffalo Niagara International",112,39,18,3,3,1,15,5,0,1962,766,142,73,48,933
2019,4,AA,"American Airlines Inc.",BUR,"Burbank, CA: Bob Hope",58,21,10,3,4,0,4,0,0,1103,347,273,140,0,343
2019,4,AA,"American Airlines Inc.",BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",508,143,43,6,25,0,68,18,0,8694,2258,561,888,20,4967
2019,4,AA,"American Airlines Inc.",BZN,"Bozeman, MT: Bozeman Yellowstone International",1,1,0,0,1,0,0,0,0,19,0,0,19,0,0
2019,4,AA,"American Airlines Inc.",CAE,"Columbia, SC: Columbia Metropolitan",56,10,4,1,3,0,3,2,0,356,91,45,103,0,117
2019,4,AA,"American Airlines Inc.",CHS,"Charleston, SC: Charleston AFB/International",146,39,13,2,10,0,14,6,0,2547,836,127,470,0,1114
2019,4,AA,"American Airlines Inc.",CLE,"Cleveland, OH: Cleveland-Hopkins International",249,45,25,1,5,0,14,7,0,3596,2356,53,192,0,995
2019,4,AA,"American Airlines Inc.",CLT,"Charlotte, NC: Charlotte Douglas International",8217,1699,395,50,553,2,698,287,30,126286,37702,4963,30228,129,53264
2019,4,AA,"American Airlines Inc.",CMH,"Columbus, OH: John Glenn Columbus International",273,65,23,2,18,1,21,8,0,3164,1018,113,655,38,1340
2019,4,AA,"American Airlines Inc.",COS,"Colorado Springs, CO: City of Colorado Springs Municipal",112,21,12,1,3,0,5,3,0,1303,691,94,106,0,412
2019,4,AA,"American Airlines Inc.",CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",115,27,15,1,3,0,8,5,0,1483,754,27,190,0,512
2019,4,AA,"American Airlines Inc.",DCA,"Washington, DC: Ronald Reagan Washington National",1974,349,115,10,82,0,141,63,4,23211,8343,1083,3508,0,10277
2019,4,AA,"American Airlines Inc.",DEN,"Denver, CO: Denver International",765,154,57,11,26,0,61,32,2,10336,3127,1510,1032,0,4667
2019,4,AA,"American Airlines Inc.",DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12234,2330,572,82,811,2,863,600,88,186316,55194,9859,54336,202,66725
2019,4,AA,"American Airlines Inc.",DSM,"Des Moines, IA: Des Moines International",166,37,12,0,6,0,19,5,0,1963,746,21,206,0,990
2019,4,AA,"American Airlines Inc.",DTW,"Detroit, MI: Detroit Metro Wayne County",426,100,43,4,17,0,36,11,0,6267,2326,967,688,0,2286
2019,4,AA,"American Airlines Inc.",EGE,"Eagle, CO: Eagle County Regional",6,4,2,0,1,0,1,0,0,220,175,0,33,0,12
2019,4,AA,"American Airlines Inc.",ELP,"El Paso, TX: El Paso International",139,31,10,1,8,0,12,9,0,1263,390,63,249,0,561
2019,4,AA,"American Airlines Inc.",EWR,"Newark, NJ: Newark Liberty International",541,193,33,6,89,0,64,15,1,12671,1742,279,5453,21,5176
2019,4,AA,"American Airlines Inc.",FAT,"Fresno, CA: Fresno Yosemite International",76,14,3,1,3,0,7,1,0,490,78,22,122,0,268
2019,4,AA,"American Airlines Inc.",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",584,143,41,7,34,0,62,31,0,9374,2509,870,1475,0,4520
2019,4,AA,"American Airlines Inc.",GEG,"Spokane, WA: Spokane International",89,11,6,0,2,0,3,3,0,1135,310,0,61,0,764
2019,4,AA,"American Airlines Inc.",GRR,"Grand Rapids, MI: Gerald R. Ford International",79,14,5,2,4,0,3,1,0,986,540,113,193,0,140
2019,4,AA,"American Airlines Inc.",GSO,"Greensboro/High Point, NC: Piedmont Triad International",26,7,3,0,1,0,3,3,0,463,197,0,68,0,198
2019,4,AA,"American Airlines Inc.",GSP,"Greer, SC: Greenville-Spartanburg International",56,20,7,1,8,0,5,3,0,979,299,26,308,0,346
2019,4,AA,"American Airlines Inc.",GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,AA,"American Airlines Inc.",HDN,"Hayden, CO: Yampa Valley",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,AA,"American Airlines Inc.",HNL,"Honolulu, HI: Daniel K Inouye International",218,36,15,0,14,0,6,2,0,1916,1092,25,395,0,404
2019,4,AA,"American Airlines Inc.",IAD,"Washington, DC: Washington Dulles International",157,31,8,1,6,0,16,6,0,1692,303,39,353,0,997
2019,4,AA,"American Airlines Inc.",IAH,"Houston, TX: George Bush Intercontinental/Houston",777,221,71,9,77,0,64,30,1,14140,5282,1040,3325,0,4493
2019,4,AA,"American Airlines Inc.",ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",94,22,7,3,4,0,8,9,0,2094,390,903,79,0,722
2019,4,AA,"American Airlines Inc.",ILM,"Wilmington, NC: Wilmington International",88,16,4,2,5,0,5,5,0,1082,178,144,161,0,599
2019,4,AA,"American Airlines Inc.",IND,"Indianapolis, IN: Indianapolis International",367,100,41,2,16,2,39,17,0,5616,2075,110,628,90,2713
2019,4,AA,"American Airlines Inc.",JAC,"Jackson, WY: Jackson Hole",32,9,3,0,4,0,2,0,0,596,325,0,111,0,160
2019,4,AA,"American Airlines Inc.",JAX,"Jacksonville, FL: Jacksonville International",436,123,44,6,37,0,36,14,1,6965,2680,566,1330,0,2389
2019,4,AA,"American Airlines Inc.",JFK,"New York, NY: John F. Kennedy International",1324,322,101,8,145,2,67,26,2,23254,7546,520,9601,34,5553
2019,4,AA,"American Airlines Inc.",KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",52,3,2,0,0,0,1,0,0,137,71,0,4,0,62
2019,4,AA,"American Airlines Inc.",LAS,"Las Vegas, NV: McCarran International",1180,270,101,8,59,0,102,33,5,17034,5636,935,3287,12,7164
2019,4,AA,"American Airlines Inc.",LAX,"Los Angeles, CA: Los Angeles International",3337,579,183,22,162,2,209,55,9,40132,14226,1728,7385,88,16705
2019,4,AA,"American Airlines Inc.",LGA,"New York, NY: LaGuardia",1799,484,108,10,231,1,134,72,3,30908,6346,1159,12818,78,10507
2019,4,AA,"American Airlines Inc.",LIH,"Lihue, HI: Lihue Airport",52,7,3,0,1,0,3,0,0,435,227,0,18,0,190
2019,4,AA,"American Airlines Inc.",MAF,"Midland/Odessa, TX: Midland International Air and Space Port",55,17,10,1,3,0,3,4,0,2459,1502,59,124,0,774
2019,4,AA,"American Airlines Inc.",MCI,"Kansas City, MO: Kansas City International",415,92,34,5,16,0,38,14,0,5764,1919,1023,723,0,2099
2019,4,AA,"American Airlines Inc.",MCO,"Orlando, FL: Orlando International",1487,368,133,15,117,0,104,44,4,23117,8198,1834,5156,6,7923
2019,4,AA,"American Airlines Inc.",MDT,"Harrisburg, PA: Harrisburg International",56,14,4,1,4,0,5,0,0,775,227,50,145,0,353
2019,4,AA,"American Airlines Inc.",MEM,"Memphis, TN: Memphis International",282,81,30,4,12,0,35,15,1,5808,1634,423,607,9,3135
2019,4,AA,"American Airlines Inc.",MHT,"Manchester, NH: Manchester-Boston Regional",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,AA,"American Airlines Inc.",MIA,"Miami, FL: Miami International",4030,708,232,23,244,2,207,100,1,49229,18483,2783,9831,145,17987
2019,4,AA,"American Airlines Inc.",MKE,"Milwaukee, WI: General Mitchell International",170,44,19,0,5,0,19,7,2,2980,1508,38,195,0,1239
2019,4,AA,"American Airlines Inc.",MSP,"Minneapolis, MN: Minneapolis-St Paul International",633,145,67,6,31,0,41,38,0,9173,4131,722,1286,0,3034
2019,4,AA,"American Airlines Inc.",MSY,"New Orleans, LA: Louis Armstrong New Orleans International",661,187,59,9,57,0,62,25,1,11870,3843,703,2324,0,5000
2019,4,AA,"American Airlines Inc.",MTJ,"Montrose/Delta, CO: Montrose Regional",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,AA,"American Airlines Inc.",MYR,"Myrtle Beach, SC: Myrtle Beach International",75,20,7,2,1,0,9,4,0,1211,437,154,40,8,572
2019,4,AA,"American Airlines Inc.",OAK,"Oakland, CA: Metropolitan Oakland International",116,19,9,0,2,0,9,2,0,879,293,0,58,0,528
2019,4,AA,"American Airlines Inc.",OGG,"Kahului, HI: Kahului Airport",156,23,9,1,5,0,8,0,0,1890,1115,27,128,0,620
2019,4,AA,"American Airlines Inc.",OKC,"Oklahoma City, OK: Will Rogers World",272,75,27,3,15,0,30,17,1,4626,1395,454,521,0,2256
2019,4,AA,"American Airlines Inc.",OMA,"Omaha, NE: Eppley Airfield",176,45,18,2,8,0,17,8,1,2116,856,141,213,0,906
2019,4,AA,"American Airlines Inc.",ONT,"Ontario, CA: Ontario International",236,51,21,2,9,0,19,4,0,2809,863,324,300,0,1322
2019,4,AA,"American Airlines Inc.",ORD,"Chicago, IL: Chicago O'Hare International",5253,967,277,29,349,1,311,289,20,63803,21637,2817,16719,66,22564
2019,4,AA,"American Airlines Inc.",ORF,"Norfolk, VA: Norfolk International",139,38,14,3,11,0,10,2,1,1965,641,197,537,0,590
2019,4,AA,"American Airlines Inc.",PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",502,127,35,2,44,0,46,15,3,7779,2210,190,1634,20,3725
2019,4,AA,"American Airlines Inc.",PDX,"Portland, OR: Portland International",239,51,23,4,9,0,15,2,0,2472,906,464,268,0,834
2019,4,AA,"American Airlines Inc.",PHL,"Philadelphia, PA: Philadelphia International",4127,727,228,20,198,1,281,89,5,60874,25650,1302,9299,70,24553
2019,4,AA,"American Airlines Inc.",PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4850,716,248,26,157,0,285,76,10,56294,26668,2333,5460,6,21827
2019,4,AA,"American Airlines Inc.",PIT,"Pittsburgh, PA: Pittsburgh International",498,117,39,4,18,0,56,15,0,7185,2228,259,773,0,3925
2019,4,AA,"American Airlines Inc.",PNS,"Pensacola, FL: Pensacola International",61,29,7,0,7,0,15,1,0,2644,420,111,285,0,1828
2019,4,AA,"American Airlines Inc.",PSP,"Palm Springs, CA: Palm Springs International",131,23,10,2,5,0,6,8,0,1479,409,435,240,0,395
2019,4,AA,"American Airlines Inc.",PVD,"Providence, RI: Theodore Francis Green State",224,35,14,0,5,0,16,3,0,1999,718,0,186,0,1095
2019,4,AA,"American Airlines Inc.",PWM,"Portland, ME: Portland International Jetport",62,13,5,1,1,0,6,0,0,932,373,43,40,0,476
2019,4,AA,"American Airlines Inc.",RDU,"Raleigh/Durham, NC: Raleigh-Durham International",750,171,63,8,47,0,52,28,1,10961,3979,573,1891,0,4518
2019,4,AA,"American Airlines Inc.",RIC,"Richmond, VA: Richmond International",198,57,24,3,11,0,19,2,0,3132,1404,182,339,0,1207
2019,4,AA,"American Airlines Inc.",RNO,"Reno, NV: Reno/Tahoe International",140,21,10,0,4,0,8,2,0,958,333,7,135,0,483
2019,4,AA,"American Airlines Inc.",ROC,"Rochester, NY: Greater Rochester International",26,1,0,0,0,0,1,0,0,55,1,0,0,0,54
2019,4,AA,"American Airlines Inc.",RSW,"Fort Myers, FL: Southwest Florida International",535,128,40,9,37,0,42,20,0,9705,2836,1306,2037,4,3522
2019,4,AA,"American Airlines Inc.",SAN,"San Diego, CA: San Diego International",714,149,53,7,38,1,50,22,2,9209,3593,929,1186,20,3481
2019,4,AA,"American Airlines Inc.",SAT,"San Antonio, TX: San Antonio International",780,202,69,7,42,2,83,24,2,12583,4309,718,1764,46,5746
2019,4,AA,"American Airlines Inc.",SAV,"Savannah, GA: Savannah/Hilton Head International",117,33,11,2,10,0,10,2,0,2631,584,134,441,0,1472
2019,4,AA,"American Airlines Inc.",SBA,"Santa Barbara, CA: Santa Barbara Municipal",29,12,5,0,2,0,4,1,0,798,334,25,82,0,357
2019,4,AA,"American Airlines Inc.",SDF,"Louisville, KY: Louisville Muhammad Ali International",99,28,11,1,5,0,11,3,0,1760,732,55,218,0,755
2019,4,AA,"American Airlines Inc.",SEA,"Seattle, WA: Seattle/Tacoma International",564,149,58,6,33,0,53,16,0,8897,3763,396,1106,0,3632
2019,4,AA,"American Airlines Inc.",SFO,"San Francisco, CA: San Francisco International",1052,242,81,9,88,0,64,24,0,14760,5494,818,3965,0,4483
2019,4,AA,"American Airlines Inc.",SJC,"San Jose, CA: Norman Y. Mineta San Jose International",270,44,18,2,10,0,14,5,0,2195,1185,69,303,0,638
2019,4,AA,"American Airlines Inc.",SJU,"San Juan, PR: Luis Munoz Marin International",339,79,32,3,30,0,15,3,0,7155,3219,213,1010,0,2713
2019,4,AA,"American Airlines Inc.",SLC,"Salt Lake City, UT: Salt Lake City International",380,84,29,4,17,1,32,18,0,5832,2663,918,484,23,1744
2019,4,AA,"American Airlines Inc.",SMF,"Sacramento, CA: Sacramento International",341,67,30,4,7,0,26,8,0,4084,1693,450,202,0,1739
2019,4,AA,"American Airlines Inc.",SNA,"Santa Ana, CA: John Wayne Airport-Orange County",493,81,38,2,18,0,23,19,0,5035,2119,179,672,0,2065
2019,4,AA,"American Airlines Inc.",SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",89,19,8,0,2,0,9,2,0,1200,527,0,129,0,544
2019,4,AA,"American Airlines Inc.",STL,"St. Louis, MO: St Louis Lambert International",567,132,46,3,36,0,47,23,1,7504,2661,326,1393,0,3124
2019,4,AA,"American Airlines Inc.",STT,"Charlotte Amalie, VI: Cyril E King",120,22,9,0,9,0,4,0,0,926,466,0,260,0,200
2019,4,AA,"American Airlines Inc.",STX,"Christiansted, VI: Henry E. Rohlsen",64,6,4,1,2,0,0,0,0,463,300,42,108,0,13
2019,4,AA,"American Airlines Inc.",SYR,"Syracuse, NY: Syracuse Hancock International",118,24,6,1,5,1,11,6,0,1506,404,46,244,16,796
2019,4,AA,"American Airlines Inc.",TPA,"Tampa, FL: Tampa International",1104,261,89,9,68,0,95,40,2,14569,4586,659,2917,10,6397
2019,4,AA,"American Airlines Inc.",TUL,"Tulsa, OK: Tulsa International",260,55,21,3,5,0,26,14,2,3984,1306,351,262,0,2065
2019,4,AA,"American Airlines Inc.",TUS,"Tucson, AZ: Tucson International",289,57,21,6,8,0,23,14,0,3736,1152,614,351,0,1619
2019,4,AA,"American Airlines Inc.",VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",90,31,13,1,10,0,7,6,1,2214,837,83,405,0,889
2019,4,AA,"American Airlines Inc.",XNA,"Fayetteville, AR: Northwest Arkansas Regional",52,13,6,0,2,0,5,1,0,607,283,0,31,0,293
2019,3,AA,"American Airlines Inc.",ABQ,"Albuquerque, NM: Albuquerque International Sunport",145,27,12,4,2,0,9,3,0,1861,935,268,71,0,587
2019,3,AA,"American Airlines Inc.",ALB,"Albany, NY: Albany International",62,13,6,0,1,0,6,0,0,518,291,0,19,0,208
2019,3,AA,"American Airlines Inc.",ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",990,206,94,4,44,0,64,22,1,12161,4858,404,1772,0,5127
2019,3,AA,"American Airlines Inc.",AUS,"Austin, TX: Austin - Bergstrom International",1020,214,85,7,52,0,71,17,1,10500,3807,421,1849,6,4417
2019,3,AA,"American Airlines Inc.",BDL,"Hartford, CT: Bradley International",400,62,23,0,12,0,27,19,0,2753,1048,0,342,0,1363
2019,3,AA,"American Airlines Inc.",BNA,"Nashville, TN: Nashville International",538,112,41,2,15,0,54,13,0,6557,2049,241,645,7,3615
2019,3,AA,"American Airlines Inc.",BOI,"Boise, ID: Boise Air Terminal",57,8,5,0,1,0,2,0,0,398,289,0,33,0,76
2019,3,AA,"American Airlines Inc.",BOS,"Boston, MA: Logan International",2269,409,119,10,134,1,145,85,4,23439,6884,1021,5771,23,9740
2019,3,AA,"American Airlines Inc.",BUF,"Buffalo, NY: Buffalo Niagara International",147,36,11,0,2,0,22,2,0,4031,974,35,74,0,2948
2019,3,AA,"American Airlines Inc.",BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",488,96,39,5,11,0,42,6,1,5122,1830,217,407,0,2668
2019,3,AA,"American Airlines Inc.",BZN,"Bozeman, MT: Bozeman Yellowstone International",31,10,4,0,3,0,3,0,0,631,326,16,83,0,206
2019,3,AA,"American Airlines Inc.",CAE,"Columbia, SC: Columbia Metropolitan",53,14,8,1,1,0,5,0,0,845,463,64,31,0,287
2019,3,AA,"American Airlines Inc.",CHS,"Charleston, SC: Charleston AFB/International",149,40,15,0,5,0,21,3,0,2814,841,6,191,0,1776
2019,3,AA,"American Airlines Inc.",CLE,"Cleveland, OH: Cleveland-Hopkins International",250,52,21,3,8,0,21,4,0,3815,1064,288,580,0,1883
2019,3,AA,"American Airlines Inc.",CLT,"Charlotte, NC: Charlotte Douglas International",8288,1206,366,25,303,2,510,70,0,81496,34613,2039,9637,61,35146
2019,3,AA,"American Airlines Inc.",CMH,"Columbus, OH: John Glenn Columbus International",295,61,26,2,12,1,20,3,0,3639,1438,325,471,31,1374
2019,3,AA,"American Airlines Inc.",COS,"Colorado Springs, CO: City of Colorado Springs Municipal",124,18,6,1,4,0,7,7,0,1513,459,172,102,0,780
2019,3,AA,"American Airlines Inc.",CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",62,21,7,0,2,0,11,0,0,1146,344,36,98,0,668
2019,3,AA,"American Airlines Inc.",DCA,"Washington, DC: Ronald Reagan Washington National",2018,341,120,9,80,0,132,53,1,18232,6403,830,2595,7,8397
2019,3,AA,"American Airlines Inc.",DEN,"Denver, CO: Denver International",867,201,82,2,48,1,68,48,0,11955,5114,593,1518,28,4702
2019,3,AA,"American Airlines Inc.",DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12519,2548,623,37,840,6,1042,401,14,188142,56204,3257,38630,239,89812
2019,3,AA,"American Airlines Inc.",DSM,"Des Moines, IA: Des Moines International",181,37,16,1,3,0,17,1,0,2339,946,223,85,0,1085
2019,3,AA,"American Airlines Inc.",DTW,"Detroit, MI: Detroit Metro Wayne County",461,97,46,2,15,0,34,15,0,6398,3149,194,658,0,2397
2019,3,AA,"American Airlines Inc.",EGE,"Eagle, CO: Eagle County Regional",198,60,22,2,26,0,10,10,8,6243,2909,625,1287,0,1422
2019,3,AA,"American Airlines Inc.",ELP,"El Paso, TX: El Paso International",134,39,13,2,11,0,12,6,1,2160,661,190,365,0,944
2019,3,AA,"American Airlines Inc.",EWR,"Newark, NJ: Newark Liberty International",566,145,37,3,67,0,38,21,0,8542,2271,267,3087,0,2917
2019,3,AA,"American Airlines Inc.",FAT,"Fresno, CA: Fresno Yosemite International",62,18,8,0,3,0,7,3,0,789,441,3,70,0,275
2019,3,AA,"American Airlines Inc.",FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",604,133,51,3,28,1,51,7,0,6524,1969,251,1055,124,3125
2019,3,AA,"American Airlines Inc.",GEG,"Spokane, WA: Spokane International",62,3,1,0,1,0,1,0,0,154,80,0,15,0,59
